TaxonId	Svenskt namn	Vetenskapligt namn	Organismgrupp	Kategori	Observationer	Landskapstyp	R�dlistekategori	R�dlistekriterium
100704	sandspolvivel	Coniocleonus turbatus	skalbaggar, insekt	Art	134	Jordbrukslandskap (J) - Stor betydelse, Urban milj� (U) - Har betydelse	VU	B2ab(iii)
100706	vitribbat strandfly	Conisania leineri	fj�ril, insekt	Art	14	Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	CR	B1ab(ii,iii,iv,v)c(iv)+2ab(ii,iii,iv,v)c(iv)
243673		Conisternum lapponicum	tv�vinge, insekt	Art	0	V�tmark (V) - Stor betydelse, Fj�ll (F) - Har betydelse	RE	
233220	sl�t rutlungmossa	Conocephalum conicum	mossa	Art	473	Skog (S) - Stor betydelse, V�tmark (V) - Stor betydelse	DD	
839	alpskinn	Conohypha albocremea	svamp	Art	7	Skog (S) - Stor betydelse	VU	D1
406	n�tk�rvel	Conopodium majus	k�rlv�xt	Art	118	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	D2
100707		Conostethus roseus	halvvinge, insekt	Art	9	Jordbrukslandskap (J) - Stor betydelse	EN	B2ac(iv)
2402	hj�lmmossa	Conostomum tetragonum	mossa	Art	465	Fj�ll (F) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	A3c
408	riddarsporre	Consolida regalis	k�rlv�xt	Art	4614	Jordbrukslandskap (J) - Stor betydelse, Urban milj� (U) - Har betydelse	NT	A2b
409	lundbl�cksvamp	Coprinopsis insignis	svamp	Art	148	Skog (S) - Stor betydelse	NT	D1
100708	m�nhornsbagge	Copris lunaris	skalbaggar, insekt	Art	448	Jordbrukslandskap (J) - Stor betydelse	VU	B2ab(iii)
100039	bl�kr�ka	Coracias garrulus	f�gel	Art	508	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse	RE	
100310	punkterad kvickbagge	Cordicollis gracilis	skalbaggar, insekt	Art	3	Havsstrand (H) - Stor betydelse	VU	B2ab(iii)c(iv)
105815	spadbent kvickbagge	Cordicollis instabilis	skalbaggar, insekt	Art	91	Havsstrand (H) - Stor betydelse	NT	B2ab(iii)
241109		Cornutrypeta superciliata	tv�vinge, insekt	Art	6	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, V�tmark (V) - Har betydelse	NT	B2ab(iii)
100041	hasselsnok	Coronella austriaca	kr�ldjur	Art	2133	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	A2ac; C1
100710		Corticaria alleni	skalbaggar, insekt	Art	11	Skog (S) - Stor betydelse	VU	B2ab(iii)
100712	brandm�gelbagge	Corticaria andreasi	skalbaggar, insekt	Art	9	Skog (S) - Stor betydelse	RE	
105722		Corticaria aphictoides	skalbaggar, insekt	Art	20	V�tmark (V) - Stor betydelse	DD	
105733		Corticaria crenicollis	skalbaggar, insekt	Art	66	Skog (S) - Stor betydelse	NT	B2ab(iii)
102216	finsk m�gelbagge	Corticaria fennica	skalbaggar, insekt	Art	4	Skog (S) - Stor betydelse	VU	B2ab(iii)
105735		Corticaria inconspicua	skalbaggar, insekt	Art	18	Urban milj� (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse	DD	
105728		Corticaria interstitialis	skalbaggar, insekt	Art	153	Skog (S) - Stor betydelse	NT	B2ab(iii,iv)
105737		Corticaria obsoleta	skalbaggar, insekt	Art	61	Skog (S) - Stor betydelse	NT	B2ab(iii)
105731		Corticaria polypori	skalbaggar, insekt	Art	249	Skog (S) - Stor betydelse	NT	B2ab(iii,iv)
105741		Corticarina lambiana	skalbaggar, insekt	Art	8	Skog (S) - Stor betydelse	DD	
100713	tv�f�rgad barksvartbagge	Corticeus bicolor	skalbaggar, insekt	Art	155	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban milj� (U) - Har betydelse	NT	B2ab(iii)
100714	brokig barksvartbagge	Corticeus fasciatus	skalbaggar, insekt	Art	237	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	B2ab(iii)
102217	tallbarksvartbagge	Corticeus fraxini	skalbaggar, insekt	Art	193	Skog (S) - Stor betydelse	VU	B2ab(iii,iv)
105850		Corticeus longulus	skalbaggar, insekt	Art	86	Skog (S) - Stor betydelse	VU	B2ab(iii,iv)
100715	m�rks�mmad barksvartbagge	Corticeus suturalis	skalbaggar, insekt	Art	161	Skog (S) - Stor betydelse	NT	B2ab(iii,iv)
3528	vitterspindling	Cortinarius agathosmus	svamp	Art	220	Skog (S) - Stor betydelse	NT	A2c+3c+4c
248948	sp�kspindling	Cortinarius albertii	svamp	Art	9	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
1977	fl�ckig saffransspindling	Cortinarius alcalinophilus	svamp	Art	291	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	C2a(i)
422	bokspindling	Cortinarius anserinus	svamp	Art	208	Skog (S) - Stor betydelse	NT	C2a(i)
249244	�rnspindling	Cortinarius aquilanus	svamp	Art	7	Skog (S) - Stor betydelse	VU	D1
249232	vattrad spindling	Cortinarius arcifolius	svamp	Art	27	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	C2a(i)
423	grisspindling	Cortinarius arcuatorum	svamp	Art	264	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	C2a(i)
249254	mospindling	Cortinarius areni-silvae	svamp	Art	33	Skog (S) - Stor betydelse	NT	A2c+3c+4c
1978	silverfotsspindling	Cortinarius argenteolilacinus	svamp	Art	56	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	C2a(i)
424	svartgr�n spindling	Cortinarius atrovirens	svamp	Art	906	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
3545	sl�tsporig kanelspindling	Cortinarius aureifolius	svamp	Art	21	Skog (S) - Stor betydelse	DD	
248951		Cortinarius aureocalceolatus	svamp	Art	15	Skog (S) - Stor betydelse	VU	D1
426	gyllenspindling	Cortinarius aureofulvus	svamp	Art	500	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
427	puderspindling	Cortinarius aureopulverulentus	svamp	Art	396	Skog (S) - Stor betydelse	NT	A2c+3c+4c
248952	bl�fotad fagerspindling	Cortinarius barbaricus	svamp	Art	406	Skog (S) - Stor betydelse	VU	A2c+3c+4c
439	sydlig gyllenspindling	Cortinarius bergeronii	svamp	Art	82	Skog (S) - Stor betydelse	VU	D2
3561	bl�bandad spindling	Cortinarius borgsjoeensis	svamp	Art	18	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
3563	stor granspindling	Cortinarius bovinus	svamp	Art	88	Skog (S) - Stor betydelse	VU	C2a(i)
429	r�dfotad spindling	Cortinarius bulliardii	svamp	Art	144	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	C2a(i)
430	bl� l�kspindling	Cortinarius caerulescens	svamp	Art	128	Skog (S) - Stor betydelse	VU	D1
433	duvspindling	Cortinarius caesiocanescens	svamp	Art	860	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
3567	blyspindling agg.	Cortinarius caesiocinctus s. lat.	svamp	Kollektivtaxon	70	Skog (S) - Stor betydelse	VU	C2a(i)
434	pilfotsspindling	Cortinarius caesiocortinatus	svamp	Art	282	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	C2a(i)
436	blekspindling agg.	Cortinarius caesiostramineus s. lat.	svamp	Kollektivtaxon	383	Skog (S) - Stor betydelse	NT	A2c+3c+4c; C2a(i)
3570	l�v�ngsspindling	Cortinarius cagei	svamp	Art	104	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	C2a(i)
235079	l�vfagerspindling	Cortinarius calochrous	svamp	Art	45	Skog (S) - Stor betydelse	NT	D1
1979	elastisk spindling	Cortinarius camptoros	svamp	Art	60	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
248954	blek fagerspindling	Cortinarius catharinae	svamp	Art	55	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	C2a(i)
248930	tallkejsarspindling	Cortinarius cedretorum	svamp	Art	38	Skog (S) - Stor betydelse	VU	C2a(i)
440	cinnoberspindling	Cortinarius cinnabarinus	svamp	Art	482	Skog (S) - Stor betydelse	NT	A2c+3c+4c
248953	solv�ndespindling	Cortinarius cisticola	svamp	Art	75	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	A2c+3c+4c; C2a(i)
249248	blek bananspindling	Cortinarius citrinoolivaceus	svamp	Art	14	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
441	citronspindling	Cortinarius citrinus	svamp	Art	132	Skog (S) - Stor betydelse	NT	D1
431	munkspindling	Cortinarius coerulescentium	svamp	Art	296	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	C2a(i)
249227	fyllitspindling	Cortinarius cordatae	svamp	Art	3	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	CR	C2a(i)
442	bullspindling	Cortinarius corrosus	svamp	Art	651	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
443	olivbrun spindling	Cortinarius cotoneus	svamp	Art	467	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	A2c+3c+4c
444	juvelspindling	Cortinarius croceocaeruleus	svamp	Art	100	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	A2c; C2a(i)
249241	granatspindling	Cortinarius cruentipellis	svamp	Art	40	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	D1
1980	porslinsbl� spindling	Cortinarius cumatilis	svamp	Art	451	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
445	kopparspindling	Cortinarius cupreorufus	svamp	Art	1351	Skog (S) - Stor betydelse	VU	A2c+3c+4c
3595	siljansspindling	Cortinarius dalecarlicus	svamp	Art	41	Skog (S) - Stor betydelse	VU	C2a(i)
3606	tv�doftspindling	Cortinarius diosmus	svamp	Art	31	Skog (S) - Stor betydelse	VU	C2a(i)
1982	dysterspindling	Cortinarius ectypus	svamp	Art	18	Skog (S) - Stor betydelse	VU	C2a(i)
3611	kungsspindling	Cortinarius elegantior	svamp	Art	966	Skog (S) - Stor betydelse	NT	A2c+3c+4c
447	kejsarspindling	Cortinarius elegantissimus	svamp	Art	261	Skog (S) - Stor betydelse	VU	D1
470	praktspindling	Cortinarius eucaeruleus	svamp	Art	259	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	C2a(i)
448	mj�lspindling	Cortinarius flavovirens	svamp	Art	314	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	C2a(i)
3562		Cortinarius foetens	svamp	Art	92	Skog (S) - Stor betydelse	VU	D1
249304	pruin�s spindling	Cortinarius fragrantior	svamp	Art	29	Skog (S) - Stor betydelse	DD	
449	granrotspindling	Cortinarius fraudulosus	svamp	Art	1467	Skog (S) - Stor betydelse	VU	A2c+3c+4c
1984	brunskivig citronspindling	Cortinarius fulvocitrinus	svamp	Art	70	Skog (S) - Stor betydelse	VU	D1
451	sotbandad spindling	Cortinarius fuscoperonatus	svamp	Art	72	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
249242	fr�kenspindling	Cortinarius gracilior	svamp	Art	15	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
248956	gulstr�ngad fagerspindling	Cortinarius haasii	svamp	Art	575	Skog (S) - Stor betydelse	VU	C2a(i)
249278	barrviolspindling	Cortinarius harcynicus	svamp	Art	732	Skog (S) - Stor betydelse	NT	A2c+3c+4c
249310		Cortinarius hinnuleoarmillatus	svamp	Art	12	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	D1
452	fj�llig spindling	Cortinarius humicola	svamp	Art	34	Skog (S) - Stor betydelse	VU	D1
248935	mullspindling	Cortinarius humolens	svamp	Art	19	Skog (S) - Stor betydelse	EN	C2a(i)
3637	ov�ntad spindling	Cortinarius inexspectatus	svamp	Art	14	Skog (S) - Stor betydelse	VU	D1
248942	gredelinspindling	Cortinarius ionodactylus	svamp	Art	18	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	D1
3639	rutspindling	Cortinarius ionophyllus	svamp	Art	170	Skog (S) - Stor betydelse	NT	A2c+3c+4c
6005471	kristinspindling	Cortinarius kristinae	svamp	Art	9	Skog (S) - Stor betydelse	DD	
249240	gulsl�jad spindling	Cortinarius langeorum	svamp	Art	29	Skog (S) - Stor betydelse	VU	D1
249226		Cortinarius lepistoides	svamp	Art	9	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	DD	
248957	lilaflockig spindling	Cortinarius lilacinovelatus	svamp	Art	5	Skog (S) - Stor betydelse	DD	
3569	bl�gr� spindling	Cortinarius luhmannii	svamp	Art	28	Skog (S) - Stor betydelse	VU	D1
3658	l�vstrimspindling	Cortinarius magicus	svamp	Art	49	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	A2c+3c+4c; C1
249246		Cortinarius majoranae	svamp	Art	8	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
473	�ggspindling	Cortinarius meinhardii	svamp	Art	1306	Skog (S) - Stor betydelse	NT	A2c+3c+4c
1985	m�rkfj�llig olivspindling	Cortinarius melanotus	svamp	Art	118	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	A2c; C2a(i)
248955	tvillingspindling	Cortinarius metarius	svamp	Art	663	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
248944	syrenbl� spindling	Cortinarius molochinus	svamp	Art	1	Skog (S) - Stor betydelse	VU	D1
248940	safirspindling	Cortinarius mo�nne-loccozii	svamp	Art	108	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
1989	frostspindling	Cortinarius multiformium	svamp	Art	188	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
6003296	stor od�rspindling	Cortinarius mussivus	svamp	Art	128	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
6003235	bananspindling	Cortinarius nanceiensis	svamp	Art	53	Skog (S) - Stor betydelse	VU	C2a(i)
454	rovspindling	Cortinarius napus	svamp	Art	67	Skog (S) - Stor betydelse	NT	A2c+3c+4c; C2a(i)
3667	sn�bollsspindling	Cortinarius niveoglobosus	svamp	Art	15	Skog (S) - Stor betydelse	DD	
3668	norrlandsspindling	Cortinarius norrlandicus	svamp	Art	31	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
249261	gulbrun r�vspindling	Cortinarius obsoletus	svamp	Art	9	Skog (S) - Stor betydelse	VU	D1
1987	blomspindling	Cortinarius odoratus	svamp	Art	65	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
450	saffransspindling	Cortinarius olearioides	svamp	Art	605	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	A2c+3c+4c
249249	grynspindling	Cortinarius olidoamethysteus	svamp	Art	27	Skog (S) - Stor betydelse	DD	
6037417	gulfotad denisespindling	Cortinarius olivaceodionysae	svamp	Art	187	Skog (S) - Stor betydelse	NT	C2a(i)
249236	karamellspindling	Cortinarius osmophorus	svamp	Art	33	Skog (S) - Stor betydelse	VU	D1
6037433	bl�sl�jad sp�kspindling	Cortinarius parasuaveolens	svamp	Art	3	Skog (S) - Stor betydelse	EN	D
3707	muskotspindling	Cortinarius phaeosmus	svamp	Art	50	Skog (S) - Stor betydelse	NT	D1
459	frygisk spindling	Cortinarius phrygianus	svamp	Art	157	Skog (S) - Stor betydelse	NT	A2c+3c+4c; C2a(i)
3689	j�mtlandsspindling	Cortinarius pini	svamp	Art	14	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
3690	vaxspindling	Cortinarius pinophilus	svamp	Art	110	Skog (S) - Stor betydelse	NT	A2c+3c+4c
248958	bredfotsspindling	Cortinarius platypus	svamp	Art	12	Skog (S) - Stor betydelse	VU	D1
3694	poppelspindling	Cortinarius populinus	svamp	Art	49	Skog (S) - Stor betydelse	NT	D1
460	j�ttespindling	Cortinarius praestans	svamp	Art	332	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	C2a(i)
1990	beryllspindling	Cortinarius prasinocyaneus	svamp	Art	116	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
461	gr�nkantad spindling	Cortinarius prasinus	svamp	Art	112	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
3599	narrspindling	Cortinarius pseudoarcuatorum	svamp	Art	61	Skog (S) - Stor betydelse	VU	C2a(i)
462	violettrandad spindling	Cortinarius pseudoglaucopus	svamp	Art	187	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
1991	liten r�vspindling	Cortinarius pseudovulpinus	svamp	Art	110	Skog (S) - Stor betydelse	EN	C2a(i)
1992	steneksspindling	Cortinarius quercilicis	svamp	Art	84	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	D1
249237	filtekspindling	Cortinarius rapaceotomentosus	svamp	Art	13	Skog (S) - Stor betydelse	VU	D1
249243	apelsinspindling	Cortinarius rhizophorus	svamp	Art	38	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	D1
249326		Cortinarius roseipes	svamp	Art	13	Jordbrukslandskap (J) - Stor betydelse	NT	A2c
465	slottsspindling	Cortinarius rufoolivaceus	svamp	Art	363	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	A2c+3c+4c; C2a(i)
6003295	od�rspindling	Cortinarius russeoides	svamp	Art	1441	Skog (S) - Stor betydelse	NT	A2c+3c+4c
467	rostspindling	Cortinarius russus	svamp	Art	78	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
1993	sockelspindling	Cortinarius saporatus	svamp	Art	119	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
248950	sj�llandsspindling	Cortinarius selandicus	svamp	Art	35	Skog (S) - Stor betydelse	VU	D1
3721	bl�brun spindling	Cortinarius serarius	svamp	Art	46	Skog (S) - Stor betydelse	VU	C1+2a(i)
1994	ametistspindling	Cortinarius sodagnitus	svamp	Art	71	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
3725	r�ttspindling	Cortinarius spadicellus	svamp	Art	80	Skog (S) - Stor betydelse	NT	C2a(i)
3727	klenodspindling	Cortinarius spectabilis	svamp	Art	36	Skog (S) - Stor betydelse	VU	C2a(i); D1
3729	svavelspindling	Cortinarius splendens	svamp	Art	43	Skog (S) - Stor betydelse	VU	D1
248934	kn�lfotad bananspindling	Cortinarius stjernegaardii	svamp	Art	50	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	C1+2a(i)
1995	s�tdoftande spindling	Cortinarius suaveolens	svamp	Art	39	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
248947	trollspindling	Cortinarius subgracilis	svamp	Art	65	Skog (S) - Stor betydelse	DD	
3739	persiljespindling	Cortinarius sulfurinus	svamp	Art	1160	Skog (S) - Stor betydelse	NT	A2c+3c+4c
248939	tallpraktspindling	Cortinarius terpsichores	svamp	Art	99	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	A2c; C2a(i)
471	kromspindling	Cortinarius tofaceus	svamp	Art	70	Skog (S) - Stor betydelse	NT	D1
472	silkesspindling	Cortinarius turgidus	svamp	Art	130	Skog (S) - Stor betydelse	VU	C2a(i)
1996	l�vklubbspindling	Cortinarius variiformis	svamp	Art	150	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	C2a(i)
248959	vesterholtspindling	Cortinarius vesterholtii	svamp	Art	14	Skog (S) - Stor betydelse	EN	C2a(i)
248943		Cortinarius violaceipes	svamp	Art	1	Skog (S) - Stor betydelse	CR	C2a(i)
3767	violettfl�ckig spindling	Cortinarius violaceomaculatus	svamp	Art	411	Skog (S) - Stor betydelse	VU	A2c+3c+4c; C2a(i)
474	r�vspindling	Cortinarius vulpinus	svamp	Art	218	Skog (S) - Stor betydelse	NT	B2b(iii)
249245	j�stspindling	Cortinarius xantho-ochraceus	svamp	Art	41	Skog (S) - Stor betydelse	VU	D1
1997	gulgr�n spindling	Cortinarius xanthochlorus	svamp	Art	95	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
3770	gyllenskivig spindling	Cortinarius xanthophyllus	svamp	Art	21	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	D1
248933	l�vkryddspindling	Cortinarius xanthosuavis	svamp	Art	4	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	EN	C2a(i)
103035	kr�ka	Corvus corone	f�gel	Art	750840	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban milj� (U) - Har betydelse, V�tmark (V) - Har betydelse	NT	A2be
222815	h�lnunne�rt	Corydalis cava	k�rlv�xt	Art	2210	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban milj� (U) - Har betydelse	NT	A2bc+4abc
475	gotl�ndsk nunne�rt	Corydalis gotlandica	k�rlv�xt	Art	338	Jordbrukslandskap (J) - Stor betydelse, Urban milj� (U) - Har betydelse	NT	D2
234826		Coryphaelus gyllenhalii	halvvinge, insekt	Art	4	Havsstrand (H) - Stor betydelse, V�tmark (V) - Stor betydelse	DD	
206181	storfj�llig skol�st	Coryphaenoides rupestris	fisk	Art	0	Marin milj� (M) - Stor betydelse	CR	A2bd
100717	baldersbr�vivel	Coryssomerus capucinus	skalbaggar, insekt	Art	45	Urban milj� (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	NT	B1b(iii)c(iv)+2b(iii)c(iv)
102841	tv�taggig snorkelkrabba	Corystes cassivelaunus	kr�ftdjur	Art	7	Marin milj� (M) - Stor betydelse	NT	D2
2483	gubbmossa	Coscinodon cribrosus	mossa	Art	32	Fj�ll (F) - Stor betydelse	NT	B2ab(iii,v); C2a(i)
100718	gulbrunt rovfly	Cosmia affinis	fj�ril, insekt	Art	92	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	EN	B2b(ii,iii,v)c(iv)
100719	almrovfly	Cosmia diffinis	fj�ril, insekt	Art	58	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	VU	B1b(iii,v)c(iv)+2b(iii,v)c(iv)
216038	brunr�tt rovfly	Cosmia pyralina	fj�ril, insekt	Art	789	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	B2b(iii)c(iv)
201169	barrskogsspinnare	Cosmotriche lobulina	fj�ril, insekt	Art	164	Skog (S) - Stor betydelse	NT	B2ab(ii,iii)c(iv)
100720	almvedvivel	Cossonus cylindricus	skalbaggar, insekt	Art	42	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban milj� (U) - Har betydelse	EN	B2ab(iii)
100721	poppelvedvivel	Cossonus linearis	skalbaggar, insekt	Art	10	Skog (S) - Stor betydelse	VU	B1ab(iii)+2ab(iii)
100722	aspvedvivel	Cossonus parallelepipedus	skalbaggar, insekt	Art	156	Skog (S) - Stor betydelse	VU	B2ab(iii)
100723	m�ngstreckad f�ltm�tare	Costaconvexa polygrammata	fj�ril, insekt	Art	151	Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, V�tmark (V) - Stor betydelse, Skog (S) - Har betydelse	NT�	B1b(iii,v)c(iv)+2b(iii,v)c(iv)
1874	sk�nskt oxb�r	Cotoneaster kullensis	k�rlv�xt	Art	180	Havsstrand (H) - Stor betydelse, Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse	VU	B1ab(iii,v)+2ab(iii,v); D1
206106	bergsimpa	Cottus poecilopus	fisk	Art	12029	S�tvatten (L) - Stor betydelse, Brackvatten (B) - Har betydelse	NT	A4b
100043	vaktel	Coturnix coturnix	f�gel	Art	32600	Jordbrukslandskap (J) - Stor betydelse	NT	D1
476	rosettskinn	Cotylidia pannosa	svamp	Art	3	Skog (S) - Stor betydelse	EN	D
234445		Crabro lapponicus	stekel, insekt	Art	35	Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban milj� (U) - Har betydelse	NT	B2b(i,ii,iii,iv)
100725		Crabro maeklini	stekel, insekt	Art	12	Fj�ll (F) - Stor betydelse, Skog (S) - Har betydelse	NT	B1ac(iv)+2ac(iv)
217805	tv�k�lad lerr�ka	Crangon allmanni	kr�ftdjur	Art	158	Marin milj� (M) - Stor betydelse	NT	A2a
215886	ligusterfly	Craniophora ligustri	fj�ril, insekt	Art	2369	Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse	NT	B2b(iii)c(iv)
